lat,lon,amenity,name,area_name,has_wikidata,count,rating,rating_num
49.2631809,-123.1221438,restaurant,Donair Spot,Fairview,False,3,3.8,223.0
49.2878101,-123.1412192,restaurant,Donair Spot,West End,False,3,3.5,55.0
49.2257507,-123.0659387,restaurant,Pho Thai Son Restaurant,Victoria-Fraserview,False,1,3.7,319.0
49.2258678,-123.0661456,restaurant,On May Chinese Restaurant,Victoria-Fraserview,False,1,0.0,0.0
49.2318583,-123.0653897,restaurant,Kim Phung Restaurant,Victoria-Fraserview,False,1,4.3,151.0
49.2312042,-123.0657754,fast_food,Freshslice Pizza,Victoria-Fraserview,False,7,4.3,311.0
49.2630367,-123.1013042,fast_food,Freshslice Pizza,Mount Pleasant,True,7,4.0,257.0
49.2266714,-123.0905213,fast_food,Freshslice Pizza,Sunset,True,7,3.9,343.0
49.2816572,-123.1205978,fast_food,Freshslice Pizza,Downtown,True,7,4.0,221.0
49.2740753,-123.1220882,fast_food,Freshslice Pizza,Downtown,True,7,4.3,127.0
49.2776678,-123.1266852,fast_food,Freshslice Pizza,Downtown,True,7,4.1,227.0
49.2468654,-123.1013909,fast_food,Freshslice Pizza,Riley Park,True,7,4.0,257.0
49.2320722,-123.065753,restaurant,MK Chop Chop BBQ House,Victoria-Fraserview,False,1,4.7,68.0
49.2319986,-123.065745,restaurant,Shun Fa Noodle House,Victoria-Fraserview,False,1,3.3,137.0
49.2335229,-123.0653161,restaurant,Happy Sushi,Kensington-Cedar Cottage,False,1,3.7,343.0
49.2345972,-123.0656766,restaurant,Pho Hue,Kensington-Cedar Cottage,False,1,4.3,145.0
49.2353536,-123.065652,restaurant,Banh Mi Saigon,Kensington-Cedar Cottage,False,1,4.5,1076.0
49.2376464,-123.0655809,restaurant,La Maison Da Nang,Kensington-Cedar Cottage,False,1,4.4,186.0
49.2385647,-123.0655669,restaurant,Bun Cha Ca Hoang Yen,Kensington-Cedar Cottage,False,1,4.4,1198.0
49.2385372,-123.0651956,restaurant,Chau Veggie Express,Kensington-Cedar Cottage,False,1,4.6,904.0
49.2386583,-123.0655595,restaurant,Kozak Ukraїnian Eatery,Kensington-Cedar Cottage,False,1,4.6,406.0
49.2429948,-123.0601948,restaurant,17°C Dessert Café,Kensington-Cedar Cottage,False,1,4.2,351.0
49.2430699,-123.0603612,restaurant,Kings Cafe,Kensington-Cedar Cottage,False,1,4.3,87.0
49.2426381,-123.0592231,restaurant,Pho Hoa Noodle Soup,Kensington-Cedar Cottage,False,1,3.3,269.0
49.2458146,-123.0900087,restaurant,Masayoshi,Kensington-Cedar Cottage,False,1,4.4,284.0
49.2467148,-123.1010057,restaurant,Meet on Main,Riley Park,False,1,4.5,2360.0
49.2832439,-123.104844,restaurant,Meet in Gastown,Downtown,False,1,4.5,2639.0
49.2513521,-123.1011962,restaurant,Bob Likes Thai Food,Riley Park,False,2,4.3,569.0
49.2637838,-123.1393347,restaurant,Bob Likes Thai Food,Fairview,False,2,4.3,573.0
49.2507803,-123.1011735,restaurant,The Fish Counter,Riley Park,False,1,4.6,921.0
49.2313896,-123.0657674,restaurant,Mui Garden,Victoria-Fraserview,False,1,3.8,548.0
49.2630411,-123.1015414,restaurant,Fable Diner,Mount Pleasant,False,1,4.3,1611.0
49.2814683,-123.1172443,restaurant,Glowbal,Downtown,False,1,4.0,1896.0
49.233102,-123.0659438,fast_food,Kent's Kitchen,Kensington-Cedar Cottage,False,2,4.1,199.0
49.2793149,-123.0987588,fast_food,Kent's Kitchen,Strathcona,False,2,4.0,419.0
49.2179175,-123.0766614,fast_food,Hometown Pizza,Victoria-Fraserview,False,1,0.0,0.0
49.2256886,-123.0777235,fast_food,Papa Dave's Pizza Indian Cuisine,Sunset,False,1,4.4,127.0
49.2329149,-123.0761197,pub,East Side Craft House,Kensington-Cedar Cottage,False,1,4.2,703.0
49.2256116,-123.0777236,fast_food,KFC,Sunset,True,4,3.3,495.0
49.2434728,-123.0621724,fast_food,KFC,Kensington-Cedar Cottage,True,4,3.3,534.0
49.262628,-123.0874661,fast_food,KFC,Mount Pleasant,True,4,3.4,510.0
49.2812333,-123.1323093,fast_food,KFC,West End,True,4,3.3,568.0
49.2842334,-123.1090325,restaurant,Water Street Cafe,Downtown,False,1,4.2,949.0
49.263537,-123.1271949,restaurant,Minato Japanese Restaurant,Fairview,False,1,3.6,244.0
49.2635072,-123.1248994,restaurant,Saravanaa Bhavan (South Indian),Fairview,False,1,3.9,1350.0
49.2634241,-123.1173128,restaurant,Cactus Club Cafe,Fairview,False,4,4.2,1507.0
49.285504,-123.118815,restaurant,Cactus Club Cafe,Downtown,False,4,4.4,2023.0
49.2750892,-123.1227583,restaurant,Cactus Club Cafe,Downtown,False,4,4.2,1353.0
49.263427,-123.1396262,restaurant,Cactus Club Cafe,Fairview,False,4,4.3,923.0
49.2636456,-123.1316944,restaurant,Royal Seoul House,Fairview,False,1,3.8,493.0
49.2633312,-123.1130836,restaurant,Menya Raizo,Mount Pleasant,False,1,4.3,687.0
49.2632776,-123.1106188,fast_food,Fatburger,Mount Pleasant,False,3,4.1,646.0
49.2883458,-123.1404577,restaurant,Fatburger,West End,False,3,4.1,361.0
49.2802313,-123.1103114,restaurant,Fatburger,Downtown,False,3,4.2,549.0
49.2370364,-123.0656459,restaurant,Sandy La Chinese Restaurant,Kensington-Cedar Cottage,False,1,3.8,636.0
49.2412681,-123.1016459,restaurant,Au Petit Café,Riley Park,False,1,4.6,95.0
49.291387,-123.1350164,restaurant,Banana Leaf,West End,False,4,4.2,814.0
49.2799326,-123.1302522,restaurant,Banana Leaf,West End,False,4,4.3,844.0
49.288292,-123.14005,restaurant,Banana Leaf,West End,False,4,4.3,367.0
49.26428,-123.1722925,restaurant,Banana Leaf,Kitsilano,False,4,4.2,696.0
49.2907725,-123.1340782,restaurant,Dinesty Dumpling House,West End,False,1,4.1,1572.0
49.2899852,-123.1334918,restaurant,Sushi Itoga,West End,False,1,0.0,0.0
49.2623252,-123.0886437,restaurant,Nha Trang Restaurant,Mount Pleasant,False,1,4.2,122.0
49.2862655,-123.1276613,restaurant,Momo Sushi,West End,False,2,3.8,535.0
49.2903487,-123.1342776,restaurant,Momo Sushi,West End,False,2,4.3,405.0
49.2607875,-123.1008067,restaurant,Mali Thai Food,Mount Pleasant,False,1,3.1,214.0
49.2844578,-123.0656991,restaurant,Scan-Delicious,Grandview-Woodland,False,1,4.5,933.0
49.2344287,-123.0360721,restaurant,Chef Pin,Renfrew-Collingwood,False,1,4.4,133.0
49.2623272,-123.0898418,restaurant,Klasik Inasal,Mount Pleasant,False,1,4.6,102.0
49.291675,-123.1348931,restaurant,Rad on Denman,West End,False,1,4.4,192.0
49.2798847,-123.1068032,fast_food,Canra Plus,Downtown,False,1,0.0,0.0
49.2799835,-123.1065637,fast_food,Ryo,Downtown,False,1,4.6,5.0
49.2800531,-123.1064691,fast_food,India’s Flavour,Downtown,False,1,4.4,335.0
49.2800925,-123.1064315,fast_food,Kazoku,Downtown,False,1,4.6,223.0
49.2808034,-123.1074514,restaurant,Goldies,Downtown,False,1,0.0,0.0
49.2808098,-123.1070156,cafe,Caveman Cafe,Downtown,False,2,4.6,1172.0
49.2841885,-123.1139212,restaurant,Caveman Cafe,Downtown,False,2,4.5,122.0
49.2802068,-123.1068483,bar,Shiny Tea,Downtown,False,1,3.4,48.0
49.2799281,-123.1066781,fast_food,Taco Time,Downtown,True,1,3.5,58.0
49.2801333,-123.1063965,restaurant,Abdul's Bbq,Downtown,False,1,3.8,393.0
49.2799047,-123.106734,fast_food,Bubble King,Downtown,False,1,3.9,91.0
49.2799553,-123.1066209,fast_food,Tina,Downtown,False,1,4.4,35.0
49.2800166,-123.1065184,fast_food,Thai Town,Downtown,False,1,4.1,20.0
49.2801753,-123.1063639,fast_food,Wow Thai Food,Downtown,False,1,4.4,120.0
49.2802143,-123.1063341,fast_food,Bali Thai,Downtown,False,1,4.7,214.0
49.2802598,-123.1063002,fast_food,Giant Panda,Downtown,False,1,4.0,9.0
49.2309718,-123.0653719,restaurant,Lucky Dragon Palace Restaurant,Victoria-Fraserview,False,1,3.6,159.0
49.2710854,-123.1553081,restaurant,Cafe Zen,Kitsilano,False,1,4.4,441.0
49.2691827,-123.0694303,restaurant,Federico's Supper Club,Grandview-Woodland,False,1,4.4,408.0
49.2777606,-123.0760415,bar,Off The Rail Tasting Room,Grandview-Woodland,False,1,4.5,182.0
49.2774745,-123.0745168,bar,Bomber Tasting Room,Grandview-Woodland,False,1,4.6,255.0
49.2733358,-123.1195188,bar,The Wine Bar,Downtown,False,1,4.2,80.0
49.2830915,-123.1356339,restaurant,Kinara,West End,False,1,4.7,354.0
49.2869536,-123.1410819,restaurant,The Park at English Bay,West End,False,1,4.1,484.0
49.28645,-123.1403248,fast_food,Yummy to Go,West End,False,1,4.4,213.0
49.286609,-123.1405889,restaurant,Grotto,West End,False,1,4.8,243.0
49.2726318,-123.1353692,fast_food,Fraser Valley Juice,Fairview,False,1,3.1,18.0
49.2726607,-123.1353169,fast_food,Pizza Pzazz,Fairview,False,1,4.4,107.0
49.2849397,-123.0649633,pub,Princeton Pub,Grandview-Woodland,False,1,4.0,373.0
49.2821283,-123.1164589,fast_food,Bay Sushi Cafe,Downtown,False,1,4.1,348.0
49.2820949,-123.1165023,fast_food,Kung Fu Noodle,Downtown,False,2,3.4,352.0
49.2334254,-123.0353388,restaurant,Kung Fu Noodle,Killarney,False,2,4.3,217.0
49.2826167,-123.1151176,fast_food,Pokérrito,Downtown,False,2,4.3,936.0
49.2807276,-123.1249285,fast_food,Pokérrito,Downtown,False,2,4.5,349.0
49.282708,-123.1147514,fast_food,Dae Ji,Downtown,False,1,3.5,285.0
49.2826109,-123.1146226,fast_food,Sushi Home,Downtown,False,1,3.7,193.0
49.2825668,-123.1145555,fast_food,Big Bowl Rice,Downtown,False,1,4.0,80.0
49.2841314,-123.1083829,pub,Pourhouse,Downtown,False,1,4.4,989.0
49.2756868,-123.1281101,bar,Cecil Bar,Downtown,False,1,,
49.2915693,-123.1275164,restaurant,Cardero's,Downtown,False,1,4.5,3793.0
49.2839339,-123.1223497,restaurant,Shabusen,West End,False,1,3.7,2019.0
49.274232,-123.1239335,restaurant,House Special,Downtown,False,1,4.2,13.0
49.2747239,-123.1227038,restaurant,La Pentala,Downtown,False,1,0.0,0.0
49.2745568,-123.1232818,restaurant,Kuma,Downtown,False,2,4.5,202.0
49.255977,-123.18492,restaurant,Kuma,Dunbar-Southlands,False,2,4.5,202.0
49.2744227,-123.1235737,restaurant,Saigon Xua,Downtown,False,1,3.9,125.0
49.274321,-123.1237748,restaurant,Tasty Indian Bistro,Downtown,False,1,4.4,1188.0
49.2741305,-123.1241126,bar,Soho,Downtown,False,1,4.1,498.0
49.2753903,-123.1216407,bar,Yaletown Distilling Company,Downtown,False,1,1.0,1.0
49.275171,-123.1225726,restaurant,Hapa Izakaya,Downtown,False,3,4.3,569.0
49.2874308,-123.1149042,restaurant,Hapa Izakaya,Downtown,False,3,4.3,569.0
49.2722881,-123.1548112,restaurant,Hapa Izakaya,Kitsilano,False,3,4.3,569.0
49.2750527,-123.1221518,fast_food,Living Produce Aisle,Downtown,False,1,4.8,14.0
49.2751034,-123.1220829,restaurant,The Flying Pig,Downtown,False,2,4.2,1871.0
49.2694998,-123.1077015,restaurant,The Flying Pig,Mount Pleasant,False,2,4.0,843.0
49.2752946,-123.1211862,restaurant,Robba Da Matti,Downtown,False,1,4.3,601.0
49.2752508,-123.1212681,bar,The Distillery Bar,Downtown,False,1,4.2,1249.0
49.2751593,-123.1213923,restaurant,Paulies Kitchen,Downtown,False,1,4.2,1249.0
49.2750611,-123.1210797,restaurant,Zend Conscious Lounge,Downtown,False,1,3.6,83.0
49.2751119,-123.1214624,fast_food,Mister,Downtown,False,1,4.3,969.0
49.274839,-123.1218884,restaurant,Sushi Maro,Downtown,False,1,4.0,557.0
49.2829831,-123.1098733,cafe,New Amsterdam Cafe,Downtown,False,1,4.6,1011.0
49.2613286,-123.1007513,restaurant,Josephines Restaurant and Catering,Mount Pleasant,False,1,4.7,94.0
49.2616715,-123.1007497,bar,The Cascade,Mount Pleasant,False,1,4.3,643.0
49.261745,-123.1007497,restaurant,Charlie's Little Italian,Mount Pleasant,False,1,3.9,73.0
49.2624382,-123.1007191,cafe,Bean Around The World,Mount Pleasant,False,4,4.3,225.0
49.2825011,-123.1092466,cafe,Bean Around The World,Downtown,False,4,4.2,178.0
49.2622219,-123.1223325,cafe,Bean Around The World,Fairview,False,4,4.3,75.0
49.2591796,-123.1389048,cafe,Bean Around The World,Fairview,False,4,4.2,124.0
49.262522,-123.1007068,restaurant,Cafe Barney,Mount Pleasant,False,1,4.3,298.0
49.2631687,-123.1007163,restaurant,Frenchies Diner,Mount Pleasant,False,1,4.2,469.0
49.263303,-123.1007167,fast_food,Pizza 604,Mount Pleasant,False,1,4.4,90.0
49.2631099,-123.1018738,restaurant,Chutney Villa,Mount Pleasant,False,1,4.4,64.0
49.2624451,-123.1012839,cafe,Kafka's Coffee and Tea,Mount Pleasant,False,1,4.3,614.0
49.2635678,-123.1006513,restaurant,The Wallflower,Mount Pleasant,False,1,4.2,1122.0
49.2622376,-123.1012945,cafe,Sunny Spot,Mount Pleasant,False,1,4.1,152.0
49.255696,-123.0896525,restaurant,Bells And Whistles,Kensington-Cedar Cottage,False,1,4.1,804.0
49.2559475,-123.0877967,restaurant,Thanh Thanh,Kensington-Cedar Cottage,False,1,4.7,84.0
49.2826274,-123.1252133,restaurant,Le Crocrodile,West End,False,1,4.6,1039.0
49.2638283,-123.1413786,restaurant,Earls,Fairview,False,1,4.1,1548.0
49.2835819,-123.1040678,restaurant,Local Public Eatery,Downtown,False,2,4.3,1263.0
49.272446,-123.1553117,pub,Local Public Eatery,Kitsilano,False,2,4.2,1338.0
49.2832515,-123.105379,bar,Gringo,Downtown,False,1,4.6,1384.0
49.2796709,-123.1221195,fast_food,Harvey's,Downtown,True,1,5.0,7.0
49.2475507,-123.1013532,restaurant,Restaurant Yugo,Riley Park,False,1,4.4,419.0
49.2730825,-123.1039764,fast_food,White Spot Triple O's,Downtown,False,1,3.1,74.0
49.2838013,-123.1158299,fast_food,Urban Sushi,Downtown,False,1,3.7,272.0
49.2848065,-123.1143227,cafe,Trees Coffee,Downtown,False,1,4.3,1337.0
49.2847372,-123.1144476,cafe,Creme de la Crumb,Downtown,False,1,4.0,30.0
49.2714968,-123.1006411,pub,Dubh Linn Gate,Mount Pleasant,False,1,4.4,2147.0
49.2814148,-123.1194673,cafe,Café Crêpe,Downtown,False,2,3.8,296.0
49.2601931,-123.1389468,restaurant,Café Crêpe,Fairview,False,2,3.8,296.0
49.269267,-123.138821,restaurant,Afghan Horsemen Restaurant,Fairview,False,1,4.3,1356.0
49.2763998,-123.1196013,restaurant,West Oak,Downtown,False,1,4.1,748.0
49.2760414,-123.1196355,cafe,Chasers,Downtown,False,1,4.4,61.0
49.2759204,-123.1203048,restaurant,Wild Tale,Downtown,False,2,4.2,900.0
49.2761259,-123.1206022,restaurant,Wild Tale,Downtown,False,2,4.2,900.0
49.2756829,-123.120168,cafe,Lime & Moon Pie Company,Downtown,False,1,3.8,52.0
49.278575,-123.1141123,restaurant,Fanny Bay Oyster Bar,Downtown,False,1,4.5,1593.0
49.2762885,-123.1197566,restaurant,The Greek by Anatoli,Downtown,False,1,4.1,963.0
49.2764101,-123.1190813,cafe,Coffee House,Downtown,False,1,4.1,371.0
49.2590457,-123.1389288,restaurant,KYO Korean BBQ & Sushi house,Fairview,False,1,3.2,921.0
49.2898003,-123.1168924,pub,Tap & Barrel,Downtown,False,2,4.1,1387.0
49.2717552,-123.1060666,pub,Tap & Barrel,Mount Pleasant,False,2,4.1,2399.0
49.2790349,-123.1235947,bar,Johnnie Fox's,Downtown,False,1,4.5,648.0
49.274204,-123.1537534,restaurant,The Boathouse Restaurant,Kitsilano,False,1,4.0,1495.0
49.2578148,-123.1650598,restaurant,Trafalgars Bistro,Kitsilano,False,1,4.3,203.0
49.2638449,-123.1000453,cafe,Pleasant Beans Coffee House,Mount Pleasant,False,1,4.3,813.0
49.2821626,-123.1045058,cafe,Nelson the Seagull,Downtown,False,1,4.4,654.0
49.2870382,-123.1181012,cafe,Blenz Coffee,Downtown,False,16,4.1,18.0
49.2902367,-123.1375735,cafe,Blenz Coffee,West End,False,16,4.1,344.0
49.268464,-123.1854523,cafe,Blenz Coffee,Kitsilano,False,16,4.0,120.0
49.2859301,-123.1182815,cafe,Blenz Coffee,Downtown,False,16,4.1,18.0
49.2625624,-123.0695251,cafe,Blenz Coffee,Grandview-Woodland,False,16,3.6,276.0
49.2636205,-123.1502883,cafe,Blenz Coffee,Kitsilano,False,16,3.8,227.0
49.2810287,-123.118654,cafe,Blenz Coffee,Downtown,False,16,3.8,92.0
49.2819635,-123.1333845,cafe,Blenz Coffee,West End,False,16,4.1,244.0
49.2633902,-123.115605,cafe,Blenz Coffee,Fairview,False,16,4.0,239.0
49.2794404,-123.1230068,cafe,Blenz Coffee,Downtown,False,16,3.5,217.0
49.2757856,-123.1211099,cafe,Blenz Coffee,Downtown,False,16,4.1,282.0
49.2840267,-123.1122692,cafe,Blenz Coffee,Downtown,False,16,3.9,372.0
49.2868125,-123.1131691,cafe,Blenz Coffee,Downtown,False,16,3.9,134.0
49.2771432,-123.1264714,cafe,Blenz Coffee,Downtown,False,16,4.0,221.0
49.2634549,-123.1383566,cafe,Blenz Coffee,Fairview,False,16,4.1,226.0
49.2694623,-123.1063731,cafe,Blenz Coffee,Mount Pleasant,False,16,3.7,144.0
49.2898216,-123.1332015,fast_food,Book Kyung Ban Jeoun & BK Karaoke,West End,False,1,3.6,492.0
49.2324291,-123.0903793,restaurant,New Bhaia Sweet Shop and Restaurant,Sunset,False,1,3.3,324.0
49.2807848,-123.124856,fast_food,The Alley,Downtown,False,1,4.1,349.0
49.2255047,-123.1013836,cafe,Roots Café,Sunset,False,1,4.2,397.0
49.2701699,-123.0568935,restaurant,Song Huong,Grandview-Woodland,False,1,4.3,571.0
49.2427539,-123.0604213,restaurant,Cafe Xu Hue,Kensington-Cedar Cottage,False,1,4.5,305.0
49.2428186,-123.0605662,restaurant,Veggie Bowl,Kensington-Cedar Cottage,False,1,4.7,241.0
49.290443,-123.1176585,cafe,The Cockpit,Downtown,False,1,4.5,4.0
49.2786525,-123.0986447,restaurant,The Ramen Butcher,Strathcona,False,1,4.4,1720.0
49.2786612,-123.0989183,restaurant,Fat Mao Noodles,Strathcona,False,1,4.5,664.0
49.2786408,-123.0980142,restaurant,Mamie Taylor's,Strathcona,False,1,4.2,383.0
49.2790657,-123.0999382,restaurant,Pacific Poke,Downtown,False,3,4.4,514.0
49.2631692,-123.1205957,restaurant,Pacific Poke,Fairview,False,3,4.6,180.0
49.2914917,-123.1352004,restaurant,Pacific Poke,West End,False,3,4.4,514.0
49.2793572,-123.1002146,restaurant,Juke,Downtown,False,1,4.2,1855.0
49.2805161,-123.1001666,restaurant,New Mitzie's Restaurant,Downtown,False,1,4.7,90.0
49.2802926,-123.1009532,restaurant,Sai Woo,Downtown,False,1,4.2,518.0
49.2805359,-123.1010107,restaurant,Jade Dynasty Restaurant,Downtown,False,1,4.1,643.0
49.2750331,-123.07707,restaurant,Truck Stop Cafe,Grandview-Woodland,False,1,4.6,227.0
49.2255504,-123.0542783,restaurant,Yu Ki BBQ Kitchen,Victoria-Fraserview,False,1,3.6,152.0
49.2254057,-123.0535119,restaurant,Pho Thai Ha,Victoria-Fraserview,False,1,4.1,222.0
49.2255252,-123.0535282,restaurant,Bubble Waffle Cafe,Victoria-Fraserview,False,1,3.8,337.0
49.2717323,-123.0948814,fast_food,Taco Del Mar,Strathcona,True,1,3.8,169.0
49.2717729,-123.0951169,restaurant,Bibi's Kitchen,Strathcona,False,1,4.3,172.0
49.2189394,-123.0911857,restaurant,Dosa Hut,Sunset,False,1,4.1,484.0
49.2028492,-123.1355857,restaurant,Fresh Window Cafe,Marpole,False,1,4.3,4.0
49.2209906,-123.0660423,restaurant,Lim Kee Restaurant,Victoria-Fraserview,False,1,4.8,57.0
49.2208148,-123.0656937,fast_food,Paragon Pizza,Victoria-Fraserview,False,1,3.8,150.0
49.2208617,-123.0656957,restaurant,Huang's Beef Noodle,Victoria-Fraserview,False,1,4.2,197.0
49.2204323,-123.0656741,restaurant,Karakoram Restaurant,Victoria-Fraserview,False,1,4.1,942.0
49.2837396,-123.1184966,bar,Prohibition,Downtown,False,1,4.7,48.0
49.2336484,-123.0353109,restaurant,Happy Day Cafe,Killarney,False,1,3.7,1069.0
49.2344888,-123.0361888,restaurant,Beijiang Restaurant,Renfrew-Collingwood,False,1,4.5,288.0
49.2340779,-123.0353715,restaurant,The Captain's Boil,Renfrew-Collingwood,False,2,3.9,977.0
49.2887053,-123.130825,restaurant,The Captain's Boil,West End,False,2,4.0,391.0
49.2340261,-123.0352637,restaurant,Congee Noodle King,Renfrew-Collingwood,False,1,3.8,1094.0
49.233308,-123.0338835,cafe,Milk & Sugar Cafe,Renfrew-Collingwood,False,1,4.5,1002.0
49.2336081,-123.034457,restaurant,Hyoga Japanese Cuisine,Renfrew-Collingwood,False,1,4.1,188.0
49.2371809,-123.0326238,restaurant,Japanese Bistro Kammone,Renfrew-Collingwood,False,1,4.5,174.0
49.2378821,-123.0325571,restaurant,Joyce Jiaozi,Renfrew-Collingwood,False,1,3.8,112.0
49.2380309,-123.0322916,cafe,Sunflower Bubble Tea,Renfrew-Collingwood,False,1,3.7,329.0
49.2910317,-123.1345214,restaurant,Flower & Horse In Spring,West End,False,1,4.0,251.0
49.2915752,-123.1350632,restaurant,Kintaro Ramen,West End,False,1,4.3,1347.0
49.290869,-123.1361726,restaurant,Gon's Izakaya,West End,False,1,4.1,333.0
49.2909208,-123.1365182,cafe,Milano Coffee Roasters,West End,False,1,4.1,200.0
49.2909663,-123.1364555,restaurant,Ma Dang Goul,West End,False,1,4.3,556.0
49.2911594,-123.1361591,restaurant,Zakkushi,West End,False,1,4.5,794.0
49.2913209,-123.135935,cafe,Breka Bakery & Cafe,West End,False,1,4.5,519.0
49.2914,-123.1357879,restaurant,Ukrainian Village Restaurant,West End,False,1,4.2,604.0
49.2869563,-123.1419736,restaurant,The Blind Sparrow,West End,False,1,4.2,718.0
49.2922345,-123.1346714,restaurant,Ciao Bella Restaurant,West End,False,1,4.1,782.0
49.2904186,-123.1372778,cafe,Hui Lau Shan,West End,False,1,3.2,70.0
49.2906257,-123.1369719,restaurant,Damso Restaurant,West End,False,1,4.2,496.0
49.2907765,-123.1367384,restaurant,Khaghan Restaurant,West End,False,1,4.1,578.0
49.2838137,-123.1066099,restaurant,The Flying Pig Gastown,Downtown,False,1,4.2,2425.0
49.2831459,-123.103036,restaurant,Rodney's Oyster House,Downtown,False,2,4.3,890.0
49.2743433,-123.1232695,restaurant,Rodney's Oyster House,Downtown,False,2,4.4,1497.0
49.2888741,-123.13173,restaurant,Sura Korean,West End,False,1,4.4,1701.0
49.2899063,-123.1333084,restaurant,Hongdae Pocha Korean,West End,False,1,3.6,352.0
49.2833353,-123.1174336,fast_food,Opa! Of Greece,Downtown,False,1,3.6,131.0
49.261624,-123.138068,restaurant,Vij's,Fairview,False,2,4.4,1956.0
49.2575621,-123.1148455,restaurant,Vij's,Mount Pleasant,False,2,4.4,1956.0
49.2634412,-123.1399645,restaurant,Liquids + Solids,Fairview,False,1,4.3,78.0
49.2308106,-123.0908083,fast_food,Little Caesars,Sunset,True,2,4.0,141.0
49.2195297,-123.0408142,fast_food,Little Caesars,Killarney,True,2,3.4,91.0
49.2401479,-123.0649331,restaurant,Indian Bay Leaf,Kensington-Cedar Cottage,False,1,3.9,788.0
49.2740786,-123.1213858,fast_food,Loving Hut Express food van,Downtown,False,1,4.3,50.0
49.2687642,-123.183797,cafe,Aphrodite's Organic Cafe,Kitsilano,False,1,4.2,495.0
49.2468517,-123.1009139,bar,The Shameful Tiki,Riley Park,False,1,4.5,1313.0
49.2608452,-123.1008071,restaurant,Lucy's Eastside Diner,Mount Pleasant,False,1,4.1,1747.0
49.210637,-123.0922057,restaurant,Panos,Sunset,False,1,4.1,297.0
49.2732782,-123.119664,restaurant,Provence Marinaside,Downtown,False,1,4.3,1291.0
49.2861746,-123.1169768,restaurant,The Butcher & Bullock,Downtown,False,1,4.0,1100.0
49.2799921,-123.1197031,bar,Hollywood North,Downtown,False,1,1.8,4.0
49.2772057,-123.1265215,fast_food,Numero Uno Pizza,Downtown,False,1,4.3,140.0
49.2783848,-123.1220442,cafe,Nero Belgian Waffle Bar,Downtown,False,2,4.6,1864.0
49.2906703,-123.1339136,restaurant,Nero Belgian Waffle Bar,West End,False,2,4.5,1228.0
49.277516,-123.1270838,fast_food,Sushi Howe,Downtown,False,1,4.3,319.0
49.2098852,-123.0817139,bar,Dogwood Lounge,Sunset,False,1,4.3,3.0
49.2803131,-123.1216797,pub,Cinema Public House,Downtown,False,1,4.0,845.0
49.2818072,-123.1240096,restaurant,Kamei Baru,Downtown,False,1,4.0,379.0
49.2801553,-123.1209311,fast_food,Pizza Garden,Downtown,False,2,4.4,679.0
49.2750854,-123.0693141,fast_food,Pizza Garden,Grandview-Woodland,False,2,4.2,433.0
49.2817082,-123.1238709,restaurant,Pacifico,Downtown,False,1,4.2,788.0
49.2794471,-123.1300198,fast_food,Donair King,West End,False,1,4.5,239.0
49.2829389,-123.115118,bar,Railway Club,Downtown,False,1,4.3,784.0
49.2784178,-123.1182179,cafe,Homer St Cafe and Bar,Downtown,False,1,4.4,1076.0
49.2802018,-123.1306708,restaurant,Kadoya,West End,False,1,4.2,646.0
49.2802263,-123.1307093,fast_food,Fat Burger,West End,False,1,4.6,27.0
49.2884539,-123.1398069,restaurant,Legendary Noodle House,West End,False,1,4.4,421.0
49.282764,-123.1102832,cafe,Nemesis,Downtown,False,1,4.6,1077.0
49.290792,-123.1362563,cafe,True Confections,West End,False,2,4.1,896.0
49.2647119,-123.1861243,restaurant,True Confections,West Point Grey,False,2,3.8,572.0
49.2630575,-123.1164431,restaurant,Yolks,Fairview,False,2,4.1,1276.0
49.2811182,-123.0728439,restaurant,Yolks,Grandview-Woodland,False,2,4.3,1505.0
49.2906033,-123.1333902,restaurant,Marutama Ra-men,West End,False,2,4.6,2219.0
49.2785408,-123.1157423,restaurant,Marutama Ra-men,Downtown,False,2,4.5,1507.0
49.2901947,-123.1338172,restaurant,Snowy Village,West End,False,1,4.1,721.0
49.2901644,-123.1337321,restaurant,Hokkaido Ramen Santouka,West End,False,2,4.4,1922.0
49.263094,-123.1168038,restaurant,Hokkaido Ramen Santouka,Fairview,False,2,4.4,1673.0
49.2759064,-123.1278016,pub,Yale Hotel,Downtown,False,1,3.9,611.0
49.2643652,-123.0699251,restaurant,Poke Five,Grandview-Woodland,False,1,4.3,83.0
49.2747084,-123.0692817,cafe,Moja Coffee,Grandview-Woodland,False,1,4.5,542.0
49.2877451,-123.1206603,restaurant,Le Petit Crêpe,Downtown,False,1,3.7,44.0
49.2871644,-123.1197099,fast_food,Quiznos,Downtown,True,3,4.1,78.0
49.2639753,-123.1713499,fast_food,Quiznos,Kitsilano,True,3,4.1,78.0
49.2616597,-123.0696079,fast_food,Quiznos,Kensington-Cedar Cottage,True,3,4.1,112.0
49.2874987,-123.1233065,restaurant,Tableau,Downtown,False,1,4.4,671.0
49.2732428,-123.2031796,restaurant,N.S.C.S. Discovery Café,West Point Grey,False,1,4.7,62.0
49.2872861,-123.1235682,restaurant,Domo Sushi,Downtown,False,1,4.1,294.0
49.2293878,-123.0904982,restaurant,Pizza Hut,Sunset,True,5,3.1,167.0
49.2637428,-123.2104101,restaurant,Pizza Hut,West Point Grey,True,5,3.3,64.0
